id,type,label1,value1,label2,value2,label3,value3,label4,value4,label5,value5,date,observer,url,note,marker,lat,lon
Mandan grazing,change,,,,,tons C per ha per yr:,0.46,,,,,,,http://soilcarboncoalition.org/data/change/nopic.jpg,"<p><em>Journal of Environmental Quality</em>39:799-809, May June 2010 reports that at the USDA's Northern Great Plains Research Lab near Mandan, North Dakota, grazing treatments were established in 1916 on western wheatgrass and blue grama pastures. In 1932, they seeded crested wheatgrass into plowed native range. In 1959, soil samples were taken and archived for two native pastures and the crested wheatgrass seeding. In 2003, 44 years later, soils were sampled again with a hydraulic probe at multiple locations within each pasture.</p><p>All pastures were grazed from May to October with yearling steers: one pasture with .39 animals per hectare, another with 1.1, and the crested wheatgrass seeding was grazed with .4 animals per hectare in spring and early summer, and 2.3 animals per hectare for the remainder of the grazing season.</p><p>Over 44 years, the more heavily grazed native pasture's measured soil organic carbon content went from 117 tons C per hectare to 135 tons to a depth of about 60 cm, about .41 tons C per hectare per year. The more lightly grazed native grass pasture gained .39 tons C per hectare per year, and the crested wheat seeding gained .46 tons C per hectare per year. <strong>This study recorded substantial soil carbon gains over a generation or two, on all three pastures, under season-long grazing.</strong></p><p>In addition, the researchers measured the flux of methane and nitrous oxide to and from soils, from 2003 to 2006. Soils in all three pastures were found to be sinks for methane, that is, they absorbed more methane than they released, with the greatest absorption occurring in the growing season (presumably due to the activity of methanotrophic bacteria in the soil). Soils in all three pastures were minor to moderate sources of nitrous oxide, with the crested wheatgrass seeding a moderate emitter because of artificial N being applied.</p>",grn_blank,46.77,-100.933055
MARA1,*plot summary,"% carbon, 0-10 cm:",1.45,"% carbon, 10-25 cm:",1.04,"% carbon, 25-40 cm:",0.53,,,,,6/20/2015,MARA team and workshop; Peter Donovan and Didi Pershouse,http://soilcarboncoalition.org/data/mara/MARA1-45vert.jpg,,small_yellow,58.38261,-116.04077
MARA1,45ang,,,,,,,,,,,6/20/2015,Peter Donovan,http://soilcarboncoalition.org/data/mara/MARA1-45ang.jpg,,,,
MARA1,45line-,,,,,,,,,,,6/20/2015,Peter Donovan,http://soilcarboncoalition.org/data/mara/MARA1-45line-.jpg,"Forage plot, seeded to mix June 2015.",,,
MARA1,45line+,,,,,,,,,,,6/20/2015,Peter Donovan,http://soilcarboncoalition.org/data/mara/MARA1-45line+.jpg,,,,
MARA1,45vert,% bare=,100,,,,,,,,,6/20/2015,Peter Donovan,http://soilcarboncoalition.org/data/mara/MARA1-45vert.jpg,,,,
MARA1,infiltration,1st inch (minutes)=,3.6,"2nd inch, mins:",26.1,,,,,,,6/20/2015,Didi Pershouse,,,,,
MARA1,infiltration,1st inch (minutes)=,5.1,"2nd inch, mins:",30.25,,,,,,,6/20/2015,Didi Pershouse,,,,,
MARA1,infiltration,1st inch (minutes)=,20.1,"2nd inch, mins:",>80,,,,,,,6/20/2015,Didi Pershouse,,,,,
MARA1,map,,,,,,,,,,,6/20/2015,Peter Donovan,http://soilcarboncoalition.org/data/mara/MARA1map.jpg,,,,
MARA1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.45,%N=,0.13,C/N=,11.34,6/20/2015,University of Alberta,,,,,
MARA1A1,density,top(cm)=,2,bottom(cm)=,8,"dry wt, g=",351.6,cm3=,259.4,bulk density=,1.36,6/20/2015,"Peter Donovan, Yamily Savala",,,,,
MARA1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.04,%N=,0.09,C/N=,11.59,6/20/2015,University of Alberta,,,,,
MARA1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.53,%N=,0.07,C/N=,7.95,6/20/2015,University of Alberta,,,,,
MAVL1,*plot summary,"% carbon, 0-10 cm:",3.29,"% carbon, 10-25 cm:",1.19,"% carbon, 25-40 cm:",1.03,,,,,6/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/mavl/MAVL1-40line+.jpg,"13 years in grass. Fall 2014 disced, sprayed down and seeded with mixed cover crop (hairy vetch, crimson clover, turnips, oats, etc.) June 2015",small_yellow,56.4059575,-118.74142
MAVL1,40line-,,,,,,,,,,,6/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/mavl/MAVL1-40line-.jpg,,,,
MAVL1,40line+,,,,,,,,,,,6/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/mavl/MAVL1-40line+.jpg,,,,
MAVL1,50ang,,,,,,,,,,,6/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/mavl/MAVL1-50ang.jpg,,,,
MAVL1,50vert,% bare=,100,,,,,,,,,6/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/mavl/MAVL1-50vert.jpg,,,,
MAVL1,infiltration,1st inch (minutes)=,18.5,,,,,,,,,6/15/2015,Didi Pershouse,,,,,
MAVL1,infiltration,1st inch (minutes)=,29,,,,,,,,,6/15/2015,Didi Pershouse,,,,,
MAVL1,infiltration,1st inch (minutes)=,53.1,,,,,,,,,6/15/2015,Didi Pershouse,,,,,
MAVL1,map,,,,,,,,,,,6/15/2015,Peter Donovan,http://soilcarboncoalition.org/data/mavl/MAVL1map.jpg,,,,
MAVL1A,"CN analysis, 8 composited probe samples","top, inches=",0,"bottom, inches=",6,%C=,3.29,%N=,0.32,C/N=,10.38,6/15/2015,University of Alberta,,,,,
MAVL1A1,density,top(cm)=,2,bottom(cm)=,8,"dry wt, g=",260.4,cm3=,263.5,bulk density=,0.99,6/15/2015,"Peter Donovan, Yamily Savala",,,,,
MAVL1B,"CN analysis, 8 composited probe samples","top, inches=",6,"bottom, inches=",12,%C=,1.19,%N=,0.14,C/N=,8.82,6/15/2015,University of Alberta,,,,,
MAVL1C,"CN analysis, 8 composited probe samples","top, inches=",12,"bottom, inches=",18,%C=,1.03,%N=,0.12,C/N=,8.33,6/15/2015,University of Alberta,,,,,
MBEC1,change,"% total carbon, 0-10 cm:",2.48 to 2.567,"% total carbon, 10-30 cm:",1.91 to 1.708,tons of carbon per hectare:,74.86 to 66.8,,,,,10/4/2013,Peter Donovan,"http://chart.googleapis.com/chart?chxr=0,0,50&chxt=y&chbh=a&chs=300x205&cht=bvg&chco=A2C180,3D7930&chds=0,50,0,50&chd=t:29.02,28.5|45.84,38.3&chdl=tons+C%2Fha%2C+0-10+cm|tons+C%2Fha%2C+10-30+cm&chtt=Soil+carbon+change+9%2F2010+-+10%2F2013&chts=676767,11","Rawhide pasture, at 44-foot mark of T101 LandEKG transect. This pasture was not in CRP, but was set-stocked until water ran out. Moisture at 25 cm, roots, no rocks.",small_blue,45.61189,-117.7587
MBEC1,map,,,,,,,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/MB1map.jpg,,,,
MBEC1,photo,% bare=,10,% litter=,83,% basal=,7,,,,,8/16/2010,Charley Orchard,http://soilcarboncoalition.org/data/malm/Aug20-2010 001.jpg,"hoop 1, 44'",,,
MBEC1,photo,% bare=,10,% litter=,87,% basal=,3,,,,,8/16/2010,Charley Orchard,http://soilcarboncoalition.org/data/malm/Aug20-2010 003.jpg,"hoop 2, 94'",,,
MBEC1,photo,,,,,,,,,,,8/16/2010,Charley Orchard,http://soilcarboncoalition.org/data/malm/Aug20-2010 002.jpg,"hoop 1, step back looking south",,,
MBEC1,photo,,,,,,,,,,,8/16/2010,Charley Orchard,http://soilcarboncoalition.org/data/malm/Aug20-2010 005.jpg,"hoop 2, step back looking south",,,
MBEC1,photo,,,,,,,,,,,8/16/2010,Charley Orchard,http://soilcarboncoalition.org/data/malm/T101east.jpg,"along transect from bucket lid, east",,,
MBEC1,photo,,,,,,,,,,,8/16/2010,Charley Orchard,http://soilcarboncoalition.org/data/malm/T101west.jpg,"along transect from bucket lid, west",,,
MBEC1,photo,% bare=,1,% litter=,96,% basal=,3,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 029.jpg,"hoop 1, 44'",,,
MBEC1,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 027.jpg,"along transect from bucket lid, west",,,
MBEC1,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 028.jpg,"along transect from bucket lid, east",,,
MBEC1,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 030.jpg,"hoop 1, step back looking south",,,
MBEC1,photo,% bare=,1,% litter=,97,% basal=,2,,,,,8/12/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/12Aug2012 009.jpg,"hoop 2, 94'",,,
MBEC1,photo,,,,,,,,,,,8/12/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/12Aug2012 010.jpg,"hoop 2, step back looking south",,,
MBEC1,plants,,,,,,,,,,,8/16/2010,"Peter Donovan, Charley Orchard",,"ventinata, Ky bluegrass, timothy, smooth brome, meadow foxtail, orchardgrass, alfalfa, aster, beggar's lice, cinquefoil, epilobium, groundsel, salsify, vetch (2), yarrow, skunkweed",,,
MBEC1,plants,,,,,,,,,,,8/11/2012,Peter Donovan,,"ventinata, Ky bluegrass, timothy, smooth brome, meadow foxtail, orchardgrass, alfalfa, red clover, aster, epilobium, vetch (2), yarrow, skunkweed, sulfur cinquefoil, sedge",,,
MBEC1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.48,%N=,0.5,C/N=,4.96,8/16/2010,"Jeff Smith, Pullman ARS",,,,,
MBEC1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.567,%N=,0.198,C/N=,12.96464646,10/4/2013,"Craig Stubler, Cal Poly",,,,,
MBEC1A1,density,top(cm)=,0,bottom(cm)=,10,"dry wt, g=",291,cm3=,248,bulk density=,1.173387097,8/16/2010,Peter Donovan,,,,,
MBEC1A5,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",291.5,cm3=,261.5,bulk density=,1.114722753,10/4/2013,Peter Donovan,,,,,
MBEC1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,30,%C=,1.91,%N=,0.45,C/N=,4.244444444,8/16/2010,"Jeff Smith, Pullman ARS",,,,,
MBEC1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,30,%C=,1.708,%N=,0.14,C/N=,12.2,10/4/2013,"Craig Stubler, Cal Poly",,,,,
MBEC1B1,density,top(cm)=,10,bottom(cm)=,30,"dry wt, g=",213.7,cm3=,178,bulk density=,1.200561798,8/16/2010,Peter Donovan,,,,,
MBEC1B5,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",282.2,cm3=,251.1,bulk density=,1.123855038,10/4/2013,Peter Donovan,,,,,
MBEC2,change,"% total carbon, 0-10 cm:",2.62 to 2.57,"% total carbon, 10-30 cm:",2.07 to 1.78,tons of carbon per hectare:,74.7 to 71.3,,,,,10/4/2013,Peter Donovan,"http://chart.googleapis.com/chart?chxr=0,0,50&chxt=y&chbh=a&chs=300x205&cht=bvg&chco=A2C180,3D7930&chds=0,50,0,50&chd=t:27.5,31.1|47.2,40.2&chdl=tons+C%2Fha%2C+0-10+cm|tons+C%2Fha%2C+10-30+cm&chtt=Soil+carbon+change+9%2F2010+-+10%2F2013&chts=676767,11","Woods pasture, at 44-foot mark of T102 LandEKG transect. Smooth brome, CRP for 23 years, slightly south facing.",small_blue,45.62077,-117.75856
MBEC2,map,,,,,,,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/MB2map.jpg,
MBEC2,minidisk infiltration,,,,,,,,,,,8/16/2010,Peter Donovan,,"43 ml in 25 minutes at 1 cm tension, on bare ground underneath litter"
MBEC2,photo,% bare=,0,% litter=,97,% basal=,3,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/T102hoop1.jpg,hoop1
MBEC2,photo,% bare=,0,% litter=,97,% basal=,3,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/T102hoop2.jpg,hoop2
MBEC2,photo,,,,,,,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/T102east.jpg,"from bucket lid, looking east"
MBEC2,photo,,,,,,,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/T102hoop1back.jpg,hoop1 back
MBEC2,photo,,,,,,,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/T102hoop2back.jpg,hoop2 back
MBEC2,photo,,,,,,,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/T102west.jpg,"from bucket lid, looking west"
MBEC2,photo,% bare=,0,% litter=,97,% basal=,3,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 012.jpg,hoop2
MBEC2,photo,% bare=,1.5,% litter=,95.5,% basal=,3,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 010.jpg,hoop1; bare spot is muddy hoofprint
MBEC2,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 008.jpg,"from bucket lid, looking west"
MBEC2,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 009.jpg,"from bucket lid, looking east"
MBEC2,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 011.jpg,hoop1 back
MBEC2,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 013.jpg,hoop2 back
MBEC2,plants,,,,,,,,,,,8/16/2010,"Peter Donovan, Charley Orchard",,"Ky bluegrass, timothy, smooth brome, meadow foxtail, orchardgrass, sedge, clover, cinquefoil, epilobium, groundsel, pinque, salsify, st johnswort, vetch (2), yarrow, skunkweed, ponderosa pine"
MBEC2,plants,,,,,,,,,,,8/11/2012,Peter Donovan,,"Ky bluegrass, timothy, smooth brome, meadow foxtail, orchardgrass, sedge, white clover, sulfur cinquefoil, epilobium, groundsel, pinque, salsify, st johnswort, vetch (2), yarrow, skunkweed, ponderosa pine, VENTINATA"
MBEC2A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.62,%N=,0.81,C/N=,3.234567901,8/16/2010,"Jeff Smith, Pullman ARS",,,,,
MBEC2A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.573,%N=,0.183,C/N=,14.06010929,10/4/2013,"Craig Stubler, Cal Poly",,,,,
MBEC2A1,density,top(cm)=,0,bottom(cm)=,10,"dry wt, g=",246.8,cm3=,236,bulk density=,1.045762712,8/16/2010,Peter Donovan,,,,,
MBEC2A5,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",297.8,cm3=,247,bulk density=,1.205668016,10/4/2013,Peter Donovan,,,,,
MBEC2B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,30,%C=,2.07,%N=,0.79,C/N=,2.620253165,8/16/2010,"Jeff Smith, Pullman ARS",,,,,
MBEC2B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,30,%C=,1.778,%N=,0.132,C/N=,13.46969697,10/4/2013,"Craig Stubler, Cal Poly",,,,,
MBEC2B1,density,top(cm)=,10,bottom(cm)=,30,"dry wt, g=",273.9,cm3=,240,bulk density=,1.14125,8/16/2010,Peter Donovan,,,,,
MBEC2B5,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",293.3,cm3=,259.4,bulk density=,1.130686199,10/4/2013,Peter Donovan,,,,,
MBEC3,change,"% total carbon, 0-10 cm:",3.31-4.057,"% total carbon, 10-30 cm:",2.81-2.78,tons of carbon per hectare:,93.39 to 102.32,,,,,7/8/2013,Peter Donovan,http://soilcarboncoalition.org/data/malm/MBEC3.png,"<p>Hartley pasture, 60 paces east of corner post. Carbon plot centered on 44-foot mark of T103 LandEKG transect, which runs east. 10% east slope, smooth brome, CRP for 23 years. Harder plow pan at 15-22 cm. Some moisture, roots present, no rocks. <b>7/8/13:</b> Remonitored, with significant soil carbon increase in 0-10cm layer after long-term rest (CRP) was replaced with holistic planned grazing.</p><img src=""http://soilcarboncoalition.org/data/malm/11Aug2012 006.jpg"" width=""260"">",grn_circle,45.6202,-117.77186
MBEC3,map,,,,,,,,,,,9/24/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/MB3map.jpg,,,,
MBEC3,photo,% bare=,0,% litter=,97,% basal=,3,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/T103hoop1.jpg,hoop at 44 feet (carbon plot center),,,
MBEC3,photo,% bare=,0,% litter=,97,% basal=,3,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/T103hoop1back.jpg,"hoop at 44 feet, step back photo",,,
MBEC3,photo,,,,,,,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/T103east.jpg,line photo to east,,,
MBEC3,photo,,,,,,,,,,,8/16/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/T103west.jpg,line photo to west,,,
MBEC3,photo,% bare=,0,% litter=,97,% basal=,3,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 004.jpg,hoop at 44 feet (carbon plot center),,,
MBEC3,photo,% bare=,0,% litter=,97,% basal=,3,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 005.jpg,"hoop at 44 feet, step back photo",,,
MBEC3,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 002.jpg,line photo to west
MBEC3,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 003.jpg,line photo to east
MBEC3,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 006.jpg,hoop at 88 feet
MBEC3,photo,,,,,,,,,,,8/11/2012,Peter Donovan,http://soilcarboncoalition.org/data/malm/11Aug2012 007.jpg,"hoop at 88 feet, step back photo"
MBEC3,plants,,,,,,,,,,,8/16/2010,Charley Orchard,,"bluegrass, smooth brome, idaho fescue, Kovar fescue, orchardgrass, timothy, sulphur cinquefoil, prickly lettuce, mullein, pinque, salsify, canada thistle, vetch (2), yarrow, ponderosa pine"
MBEC3,plants,,,,,,,,,,,8/11/2012,Peter Donovan,,"bluegrass, smooth brome, idaho fescue, Kovar fescue, orchardgrass, timothy, sulphur cinquefoil, pinque, salsify, canada thistle, vetch (2), yarrow, ponderosa pine"
MBEC3A,average BD,top(cm)=,3,bottom(cm)=,7,,,,,bulk density=,0.896,9/24/2010,calculated,,
MBEC3A,average CN,top(cm)=,0,bottom(cm)=,10,%C=,3.31,%N=,0.31,C/N=,10.67741935,9/24/2010,calculated,,
MBEC3A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,4.057,%N=,0.271,C/N=,14.9704797,7/8/2013,"Peter Donovan, Craig Stubler, Cal Poly",,
MBEC3A,tons C in layer,top(cm)=,0,bottom(cm)=,10,tons/ha=,29.79,,,,,9/24/2010,calculated,,
MBEC3A1,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,3.981,%N=,0.479,C/N=,8.311064718,9/24/2010,"Jeff Smith, Pullman ARS",,
MBEC3A1,density,top(cm)=,3,bottom(cm)=,7,"dry wt, g=",142.9,cm3=,163.35,bulk density=,0.874808693,9/24/2010,Peter Donovan,,
MBEC3A10,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,2.71,%N=,0.278,C/N=,9.748201439,9/24/2010,"Jeff Smith, Pullman ARS",,
MBEC3A16,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,3.5,%N=,0.282,C/N=,12.41134752,9/24/2010,"Jeff Smith, Pullman ARS",,
MBEC3A19,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,3.14,%N=,0.251,C/N=,12.50996016,9/24/2010,"Jeff Smith, Pullman ARS",,
MBEC3A21,density,top(cm)=,3,bottom(cm)=,7,"dry wt, g=",221.8,cm3=,239.7,bulk density=,0.925323321,7/8/2013,Peter Donovan,,
MBEC3A22,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,3.261,%N=,0.262,C/N=,12.44656489,9/24/2010,"Jeff Smith, Pullman ARS"
MBEC3A25,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,3.161,%N=,0.264,C/N=,11.97348485,9/24/2010,"Jeff Smith, Pullman ARS"
MBEC3A25,density,top(cm)=,3,bottom(cm)=,7,"dry wt, g=",202.2,cm3=,220.63,bulk density=,0.916466482,9/24/2010,Peter Donovan
MBEC3A4,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,3.14,%N=,0.325,C/N=,9.661538462,9/24/2010,"Jeff Smith, Pullman ARS"
MBEC3A7,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,3.59,%N=,0.34,C/N=,10.55882353,9/24/2010,"Jeff Smith, Pullman ARS"
MBEC3B,average BD,top(cm)=,15,bottom(cm)=,18,,,,,bulk density=,1.134,9/24/2010,calculated
MBEC3B,average CN,top(cm)=,10,bottom(cm)=,30,%C=,2.814,%N=,0.254,C/N=,11.07874016,9/24/2010,calculated
MBEC3B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,2.782,%N=,0.201,C/N=,13.84079602,7/8/2013,"Peter Donovan, Craig Stubler, Cal Poly"
MBEC3B,tons C in layer,top(cm)=,10,bottom(cm)=,30,tons/ha=,63.6,,,,,9/24/2010,calculated
MBEC3B1,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,30,%C=,2.822,%N=,0.301,C/N=,9.375415282,9/24/2010,"Jeff Smith, Pullman ARS"
MBEC3B1,density,top(cm)=,15,bottom(cm)=,18,"dry wt, g=",217.2,cm3=,189.87,bulk density=,1.143940591,9/24/2010,Peter Donovan
MBEC3B10,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,30,%C=,3.29,%N=,0.272,C/N=,12.09558824,9/24/2010,"Jeff Smith, Pullman ARS"
MBEC3B16,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,30,%C=,2.95,%N=,0.228,C/N=,12.93859649,9/24/2010,"Jeff Smith, Pullman ARS"
MBEC3B19,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,30,%C=,2.61,%N=,0.215,C/N=,12.13953488,9/24/2010,"Jeff Smith, Pullman ARS"
MBEC3B21,density,top(cm)=,15,bottom(cm)=,18,"dry wt, g=",287.6,cm3=,247,bulk density=,1.16437247,7/8/2013,Peter Donovan
MBEC3B22,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,30,%C=,2.538,%N=,0.215,C/N=,11.80465116,9/24/2010,"Jeff Smith, Pullman ARS"
MBEC3B25,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,30,%C=,2.513,%N=,0.21,C/N=,11.96666667,9/24/2010,"Jeff Smith, Pullman ARS",,,,,
MBEC3B25,density,top(cm)=,15,bottom(cm)=,18,"dry wt, g=",198,cm3=,176.1,bulk density=,1.124361158,9/24/2010,Peter Donovan,,,,,
MBEC3B4,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,30,%C=,2.849,%N=,0.29,C/N=,9.824137931,9/24/2010,"Jeff Smith, Pullman ARS",,,,,
MBEC3B7,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,30,%C=,2.94,%N=,0.297,C/N=,9.898989899,9/24/2010,"Jeff Smith, Pullman ARS",,,,,
MBEC4,change,"% total carbon, 0-10 cm:",1.674 to 1.902,"% total carbon, 10-30 cm:",1.171 to 1.357,tons of carbon per hectare:,48.7 to 55.5,,,,,10/4/2013,Peter Donovan,"http://chart.googleapis.com/chart?chxr=0,0,40&chxt=y&chbh=a&chs=300x205&cht=bvg&chco=A2C180,3D7930&chds=0,40,0,40&chd=t:19,20.5|29.7,35&chdl=tons+C%2Fha%2C+0-10+cm|tons+C%2Fha%2C+10-30+cm&chtt=Soil+carbon+change+9%2F2010+-+10%2F2013&chts=676767,11","""CRP Museum,"" an exclosure in the Woods pasture north of T102 LandEKG transect. Flat, w slight W exposure. Some moisture, roots, one large rock at grid point 16, plow pan 15-22 cm. Plot is 4 m x 3m to fit within fence. Cover observations similar to MB2 (T102).",small_green,45.62124,-117.75814
MBEC4,map,,,,,,,,,,,9/24/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/MB4map.jpg,,,,
MBEC4,photo,,,,,,,,,,,9/24/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/Sep24-2010 107.jpg,"carbon plot, looking north",,,
MBEC4,photo,,,,,,,,,,,9/24/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/Sep24-2010 109.jpg,"carbon plot, looking north",,,
MBEC4,photo,,,,,,,,,,,9/24/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/Sep24-2010 110x.jpg,carbon plot center,,,
MBEC4,photo,,,,,,,,,,,9/24/2010,Peter Donovan,http://soilcarboncoalition.org/data/malm/Sep24-2010 111.jpg,carbon plot center,,,
