group,id,type,label1,value1,label2,value2,label3,value3,label4,value4,label5,value5,date,observer,url,note,marker,lat,lon
KSIS1,KSIS1,*plot summary,"% carbon, 0-10 cm:",6.39,"% carbon, 10-25 cm:",3.02,"% carbon, 25-40 cm:",0.6,tons C/ha=,96.1,,,1-Jun-15,Peter Donovan,http://soilcarboncoalition.org/data/ksis/ksis1-15ang.jpg,"Hayed in summer, continuous sheep grazing, no soil amendments or soil testing recently. Worms, dense roots to 20 cm. Texture change ~ 25 cm.",small_yellow,,
KSIS1,KSIS1,10line-,,,,,,,,,,,1-Jun-15,Peter Donovan,http://soilcarboncoalition.org/data/ksis/ksis1-10line-.jpg,,,,
KSIS1,KSIS1,10line+,,,,,,,,,,,1-Jun-15,Peter Donovan,http://soilcarboncoalition.org/data/ksis/ksis1-10line+.jpg,,,,
KSIS1,KSIS1,10line++,,,,,,,,,,,1-Jun-15,Peter Donovan,http://soilcarboncoalition.org/data/ksis/ksis1-10line++.jpg,,,,
KSIS1,KSIS1,15ang,,,,,,,,,,,1-Jun-15,Peter Donovan,http://soilcarboncoalition.org/data/ksis/ksis1-15ang.jpg,,,,
KSIS1,KSIS1,15vert,% bare=,,#grasses=,4,#forbs=,3,L1=,"2-4mm, patchy",L2=,nearly absent,1-Jun-15,Peter Donovan,http://soilcarboncoalition.org/data/ksis/ksis1-15vert.jpg,"Orchardgrass, velvet grass, fescue.",,,
KSIS1,KSIS1,5ang,,,,,,,,,,,1-Jun-15,Peter Donovan,http://soilcarboncoalition.org/data/ksis/ksis1-5ang.jpg,,,,
KSIS1,KSIS1,5vert,% bare=,0,#grasses=,6,#forbs=,4,L1=,"2-3mm, patchy",L2=,nearly absent,1-Jun-15,Peter Donovan,http://soilcarboncoalition.org/data/ksis/ksis1-5vert.jpg,"Alta fescue, brome, bluegrass, velvet grass, orchardgrass, rye-like grass. 2 vetches, burr clover, unknown forb.",,,
KSIS1,KSIS1,infiltration,1st inch (minutes)=,0.3,,,,,,,,,1-Jun-15,Peter Donovan,,,,,
KSIS1,KSIS1,infiltration,1st inch (minutes)=,0.3,,,,,,,,,1-Jun-15,Peter Donovan,,,,,
KSIS1,KSIS1,infiltration,1st inch (minutes)=,0.3,,,,,,,,,1-Jun-15,Peter Donovan,,,,,
KSIS1,KSIS1,infiltration,1st inch (minutes)=,0.5,,,,,,,,,1-Jun-15,Peter Donovan,,,,,
KSIS1,KSIS1,infiltration,1st inch (minutes)=,1.5,,,,,,,,,1-Jun-15,Peter Donovan,,,,,
KSIS1,KSIS1,map,,,,,,,,,,,1-Jun-15,Peter Donovan,http://soilcarboncoalition.org/data/ksis/KSIS1map.jpg,,,,
KSIS1,KSIS1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,6.39,%N=,0.47,C/N=,13.6,1-Jun-15,"Central Analytical Lab, Oregon State",,,,,
KSIS1,KSIS1A1,density,top(cm)=,2,bottom(cm)=,6,"dry wt, g=",216.4,cm3=,311.3,bulk density=,0.7,1-Jun-15,Peter Donovan,,,,,
KSIS1,KSIS1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,3.02,%N=,0.23,C/N=,13.13,1-Jun-15,"Central Analytical Lab, Oregon State",,,,,
KSIS1,KSIS1B1,density,top(cm)=,12,bottom(cm)=,16,"dry wt, g=",214.9,cm3=,243.8,bulk density=,0.88,1-Jun-15,Peter Donovan,,,,,
KSIS1,KSIS1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.6,%N=,0.05,C/N=,12,1-Jun-15,"Central Analytical Lab, Oregon State",,,,,
KSIS1,KSIS1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",286.2,cm3=,218.9,bulk density=,1.31,1-Jun-15,Peter Donovan,,,,,
LAIN1,geometry,,,,,,,,,,,,,,,,,29.92924,-111.82352
LAIN1,LAIN1,*plot summary,"% carbon, 0-10 cm:",0.3,"% carbon, 10-25 cm:",0.2,"% carbon, 25-40 cm:",0.21,,,,,3-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/a 012.jpg,"Potrero 10, Resurrecion. Flat site, subsoiled in 2011. Soil temp at bare surface = 50 C. At 36 cm = 36 C. Sandy, hard, no moisture until > 30 cm.",small_yellow,,
LAIN1,LAIN1,anglephoto1,,,,,,,,,,,3-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/a 010.jpg,"circulo 1, 10m, SE",,,
LAIN1,LAIN1,anglephoto2,,,,,,,,,,,3-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/a 012.jpg,"circulo 2, 13m, SE"
LAIN1,LAIN1,anglephoto3,,,,,,,,,,,3-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/a 014.jpg,"circulo 3, 16m, SE"
LAIN1,LAIN1,"infiltracion por tubo, minutos",pulgada 1=,4,pulgada2=,8,pulgada3=,10,,,,,3-Sep-14,Peter Donovan,,suelos secos
LAIN1,LAIN1,"infiltracion por tubo, minutos",pulgada 1=,10,pulgada2=,16,pulgada3=,18,,,,,3-Sep-14,Peter Donovan,,suelos secos
LAIN1,LAIN1,"infiltracion por tubo, minutos",pulgada 1=,18.75,pulgada2=,20,pulgada3=,23,,,,,3-Sep-14,Peter Donovan,,suelos secos
LAIN1,LAIN1,"infiltracion por tubo, minutos, promedio",pulgada 1=,10.91,pulgada2=,14.66,pulgada3=,17,,,,,3-Sep-14,Peter Donovan,,
LAIN1,LAIN1,linephoto1,,,,,,,,,,,3-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/a 007.jpg,NE a lo largo del transecto
LAIN1,LAIN1,linephoto2,,,,,,,,,,,3-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/a 008.jpg,SW a lo largo del transecto
LAIN1,LAIN1,map,,,,,,,,,,,3-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/LAIN1map.jpg,
LAIN1,LAIN1,vertphoto1,% desnudo=,21,% mantillo=,20,# zac=,1,# yierba=,2,,,3-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/a 009.jpg,"circulo 1, 10m"
LAIN1,LAIN1,vertphoto2,% desnudo=,35,% mantillo=,11,# zac=,2,# yierba=,4,,,3-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/a 011.jpg,"circulo 2, 13m"
LAIN1,LAIN1,vertphoto3,% desnudo=,25,% mantillo=,13,# zac=,2,# yierba=,2,,,3-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/a 013.jpg,"circulo 3, 16m"
LAIN1,LAIN1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,0.3,,,,,3-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,
LAIN1,LAIN1A,"Walkley-Black, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%OM=,0.49,,,,,3-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,
LAIN1,LAIN1A1,density,top(cm)=,2,bottom(cm)=,6,"dry wt, g=",146.1,cm3=,203.4,bulk density=,0.718289086,3-Sep-14,CCMSS,,
LAIN1,LAIN1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.2,,,,,3-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,
LAIN1,LAIN1B,"Walkley-Black, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%OM=,0.49,,,,,3-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,,,,
LAIN1,LAIN1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.21,,,,,3-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,,,,
LAIN1,LAIN1C,"Walkley-Black, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%OM=,0.35,,,,,3-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,,,,
LAIN2,geometry,,,,,,,,,,,,,,,,,29.94421,-111.86282
LAIN2,LAIN2,*plot summary,"% carbon, 0-10 cm:",0.22,"% carbon, 10-25 cm:",0.19,"% carbon, 25-40 cm:",0.25,,,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/b 019.jpg,"Plowed, center pivot irrigated before 1980. Planned grazing since 1987. Soils hard, dry to 25cm, very hard 10-25.",small_yellow,,
LAIN2,LAIN2,anglephoto1,,,,,,,,,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/b 023.jpg,"circulo 1, 10m, SE",,,
LAIN2,LAIN2,anglephoto2,,,,,,,,,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/b 025.jpg,"circulo 2, 25m, SE",,,
LAIN2,LAIN2,anglephoto3,,,,,,,,,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/b 027.jpg,"circulo 3, 45m, SE",,,
LAIN2,LAIN2,"infiltracion por tubo, minutos",pulgada 1=,7,pulgada2=,10,,,,,,,4-Sep-14,Peter Donovan,,54m al transecto,,,
LAIN2,LAIN2,"infiltracion por tubo, minutos",pulgada 1=,12,pulgada2=,22,,,,,,,4-Sep-14,Peter Donovan,,52m al transecto,,,
LAIN2,LAIN2,"infiltracion por tubo, minutos",pulgada 1=,21,pulgada2=,30,,,,,,,4-Sep-14,Peter Donovan,,50m al transecto,,,
LAIN2,LAIN2,"infiltracion por tubo, minutos, promedio",pulgada 1=,13.33,pulgada2=,20.67,,,,,,,4-Sep-14,Peter Donovan,,,,,
LAIN2,LAIN2,linephoto1,,,,,,,,,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/b 018.jpg,NE a lo largo del transecto,,,
LAIN2,LAIN2,linephoto2,,,,,,,,,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/b 019.jpg,SW a lo largo del transecto,,,
LAIN2,LAIN2,linephoto3,,,,,,,,,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/b 020.jpg,SW a lo largo del transecto,,,
LAIN2,LAIN2,map,,,,,,,,,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/LAIN2map.jpg,,,,
LAIN2,LAIN2,vertphoto1,% desnudo=,60,% mantillo=,12,# zac=,2,# yierba=,2,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/b 022.jpg,"circulo 1, 10m",,,
LAIN2,LAIN2,vertphoto2,% desnudo=,58,% mantillo=,14,# zac=,1,# yierba=,2,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/b 024.jpg,"circulo 2, 25m. Buffel muerto. Hormigas, pista de liebre",,,
LAIN2,LAIN2,vertphoto3,% desnudo=,50,% mantillo=,3,# zac=,1,# yierba=,3,,,4-Sep-14,Peter Donovan,http://soilcarboncoalition.org/data/lain/b 026.jpg,"circulo 3, 45m",,,
LAIN2,LAIN2A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,0.22,,,,,4-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,,,,
LAIN2,LAIN2A,"Walkley-Black, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%OM=,0.49,,,,,4-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,,,,
LAIN2,LAIN2A1,density,top(cm)=,2,bottom(cm)=,6,"dry wt, g=",195.4,cm3=,236.6,bulk density=,0.825866441,4-Sep-14,CCMSS,,,,,
LAIN2,LAIN2B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.19,,,,,4-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,,,,
LAIN2,LAIN2B,"Walkley-Black, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%OM=,0.78,,,,,4-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,hi ratio of OM to C?,,,
LAIN2,LAIN2B1,density,top(cm)=,12,bottom(cm)=,16,"dry wt, g=",436.2,cm3=,231.4,bulk density=,1.885047537,4-Sep-14,CCMSS,,,,,
LAIN2,LAIN2C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.25,,,,,4-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,,,,
LAIN2,LAIN2C,"Walkley-Black, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%OM=,0.56,,,,,4-Sep-14,"COLPOS, Campus Montecillo, Laboratorio de fertilidad de suelos",,,,,
LAIN2,LAIN2C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",470.5,cm3=,272.9,bulk density=,1.724074753,4-Sep-14,CCMSS,,,,,
Las Torres-Tomejil,geometry,,,,,,,,,,,,,,,,,37.1425,-5.267778
Las Torres-Tomejil,Las Torres-Tomejil,change,,,,,% per year in top 15 cm:,29,,,,,,,http://soilcarboncoalition.org/data/change/nopic.jpg,"<p>In a 3-year study from 2001 to 2003, Spanish researchers documented an 85% increase in organic carbon levels in the top 15 cm (6 inches) of soil in irrigated plots growing vegetables, with amendments of composted animal manure. Andalusia's soils are characterized by low organic matter content, and the plots had been growing cotton prior to the experiment.</p><p><a href=""http://agron.scijournals.org/cgi/reprint/100/1/136"">Agron. J. 100:136-144 (2008)</a>",grn_blank,,
LCRA1,geometry,,,,,,,,,,,,,,,,,45.5082538,-116.9962793
LCRA1,LCRA1,*plot summary,"% carbon, 0-10 cm:",4.03,"% carbon, 10-25 cm:",3.15,"% carbon, 25-40 cm:",2.06,tons C/ha:,107,,,7-Nov-14,"Peter Donovan, Dan Probert",http://soilcarboncoalition.org/data/lcra/lcra 11.jpg,"This was probably an old field and farmed up until the 70s. Grazing started after that. Grazed this year June 2014 through July. About 5 percent NW slope. Dark moist loam to 12 cm, abundant dense roots to 35, harder drier lighter soil deeper than 12cm.",small_yellow,,
LCRA1,LCRA1,10ang,,,,,,,,,,,7-Nov-14,Peter Donovan,http://soilcarboncoalition.org/data/lcra/lcra 02.jpg,"hoop 1, 10m, step back looking west"
LCRA1,LCRA1,10vert,% bare=,4,"undecomposed litter, mm=",3,"decomposed litter, mm=",2,#grasses=,1,#forbs=,2,7-Nov-14,Peter Donovan,http://soilcarboncoalition.org/data/lcra/lcra 01.jpg,"hoop 1, 10m. Litter is a little bit patchy but fairly well distributed. Good basal area of Idaho fescue with a fair number of recruits. Prairie smoke, common cinquefoil, unidentified forb or two."
LCRA1,LCRA1,25ang,,,,,,,,,,,7-Nov-14,Peter Donovan,http://soilcarboncoalition.org/data/lcra/lcra 04.jpg,"hoop 2, 25m, step back looking west"
LCRA1,LCRA1,25vert,% bare=,19,"undecomposed litter, mm=",2,"decomposed litter, mm=",1,#grasses=,3,#forbs=,3,7-Nov-14,Peter Donovan,http://soilcarboncoalition.org/data/lcra/lcra 03.jpg,"hoop 2, 25m. Litter is generally patchy. Some pedestaling in Idaho fescue."
LCRA1,LCRA1,30line-,,,,,,,,,,,7-Nov-14,Peter Donovan,http://soilcarboncoalition.org/data/lcra/lcra 11.jpg,south along transect
LCRA1,LCRA1,30line+,,,,,,,,,,,7-Nov-14,Peter Donovan,http://soilcarboncoalition.org/data/lcra/lcra 12.jpg,north along transect
LCRA1,LCRA1,40ang,,,,,,,,,,,7-Nov-14,Peter Donovan,http://soilcarboncoalition.org/data/lcra/lcra 06.jpg,"hoop 3, 40m, step back looking west"
LCRA1,LCRA1,40vert,% bare=,13,"undecomposed litter, mm=",2,"decomposed litter, mm=",1,#grasses=,2,#forbs=,3,7-Nov-14,Peter Donovan,http://soilcarboncoalition.org/data/lcra/lcra 05.jpg,"hoop 3, 40m. June grass or Sandberg bluegrass, Idaho fescue, smooth brome, less than 1 percent moss."
LCRA1,LCRA1,average infiltration,1st inch (minutes)=,4.25,2nd inch (minutes)=,8.17,,,,,,,7-Nov-14,Peter Donovan,,
LCRA1,LCRA1,infiltration,1st inch (minutes)=,2.5,2nd inch (minutes)=,6,,,,,,,7-Nov-14,Peter Donovan,,litter
LCRA1,LCRA1,infiltration,1st inch (minutes)=,5,2nd inch (minutes)=,12,,,,,,,7-Nov-14,Peter Donovan,,bare
LCRA1,LCRA1,infiltration,1st inch (minutes)=,5.25,2nd inch (minutes)=,6.5,,,,,,,7-Nov-14,Peter Donovan,,idaho fescue plant
LCRA1,LCRA1,map,,,,,,,,,,,7-Nov-14,Peter Donovan,http://soilcarboncoalition.org/data/lcra/lcramap.jpg,
LCRA1,LCRA1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,4.027787209,%N=,0.317335933,C/N=,12.69250275,7-Nov-14,"Peter Donovan, Craig Stubler at Cal Poly",,
LCRA1,LCRA1A1,density,top(cm)=,2,bottom(cm)=,6,"dry wt, g=",257.1,cm3=,316.5,bulk density=,0.812322275,7-Nov-14,Peter Donovan,,
LCRA1,LCRA1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,3.149225712,%N=,0.247526199,C/N=,12.72279754,7-Nov-14,"Peter Donovan, Craig Stubler at Cal Poly",,
LCRA1,LCRA1B1,density,top(cm)=,12,bottom(cm)=,16,"dry wt, g=",270.8,cm3=,288.5,bulk density=,0.93864818,7-Nov-14,Peter Donovan,,,,,
LCRA1,LCRA1C,"CN analysis, 8 composited probe samples",top(cm)=,20,bottom(cm)=,35,%C=,2.061424494,%N=,0.172991872,C/N=,11.91630839,7-Nov-14,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
LCRA1,LCRA1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",267.3,cm3=,276,bulk density=,0.968478261,7-Nov-14,Peter Donovan,,,,,
LEEP1,geometry,,,,,,,,,,,,,,,,,33.72501,-97.12842
LEEP1,LEEP1,*plot summary,"% carbon, 0-10 cm:",,"% carbon, 10-25 cm:",,"% carbon, 25-40 cm:",,tons C/ha:,30.6,,,3-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/leep/Jan4-2012 008.jpg,"3% south slope, forested. Fishing and hunting club. Burning used here in 2010. Very fluffy sand to 80 cm or more. Many tree roots. No worms observed. Sampling a bit tricky because of looseness of soil.",small_yellow,,
LEEP1,LEEP1,infiltration,minutes=,1,mm=,16,mm/min=,16,,,,,3-Jan-12,Peter Donovan,,,,,
LEEP1,LEEP1,map,,,,,,,,,,,3-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/leep/LE1map.jpg,,,,
LEEP1,LEEP1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,16,,,,,,,3-Jan-12,Peter Donovan,,at 35 cm in pit,,,
LEEP1,LEEP1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,3,,,,,,,3-Jan-12,Peter Donovan,,2 cm near surface. Hydrophobic?,,,
LEEP1,LEEP1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,,,,,,,3-Jan-12,Peter Donovan,,2 cm near surface. Hydrophobic?,,,
LEEP1,LEEP1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1,,,,,,,3-Jan-12,Peter Donovan,,2 cm near surface. Hydrophobic?,,,
LEEP1,LEEP1,photo,% bare=,0,%basal=,,%canopy/litter=,100,%rock=,,%moss=,,3-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/leep/Jan4-2012 004.jpg,"hoop 1, 20'",,,
LEEP1,LEEP1,photo,% bare=,0,%basal=,,%canopy/litter=,100,%rock=,,%moss=,,3-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/leep/Jan4-2012 006.jpg,"hoop 2, 80'",,,
LEEP1,LEEP1,photo,,,,,,,,,,,3-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/leep/Jan4-2012 002.jpg,SW along transect,,,
LEEP1,LEEP1,photo,,,,,,,,,,,3-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/leep/Jan4-2012 003.jpg,NE along transect,,,
LEEP1,LEEP1,photo,,,,,,,,,,,3-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/leep/Jan4-2012 005.jpg,"hoop 1, 20', step back looking SE",,,
LEEP1,LEEP1,photo,,,,,,,,,,,3-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/leep/Jan4-2012 007.jpg,"hoop 2, 80', step back looking SE",,,
LEEP1,LEEP1,plants,,,,,,,,,,,3-Jan-12,Peter Donovan,,"Oaks, greenbrier, hackberry, cedar elm, hickory, pecan, buckeye, vines, dewberry, prairie rose, burr clover, goldenrod",,,
LEEP1,LEEP1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.802,%N=,0.1799,C/N=,10.01667593,3-Jan-12,Utah State University Analytical Lab,,,,,
LEEP1,LEEP1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",257,cm3=,258.8,bulk density=,0.993044822,3-Jan-12,Peter Donovan,,,,,
LEEP1,LEEP1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.4392,%N=,0.0774,C/N=,5.674418605,3-Jan-12,Utah State University Analytical Lab,,,,,
LEEP1,LEEP1B1,density,top(cm)=,18,bottom(cm)=,22,"dry wt, g=",227.2,cm3=,184.6,bulk density=,1.230769231,3-Jan-12,Peter Donovan,,,,,
LEEP1,LEEP1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.2458,%N=,0.0561,C/N=,4.381461676,3-Jan-12,Utah State University Analytical Lab,,,,,
LEEP1,LEEP1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",344,cm3=,274.7,bulk density=,1.252275209,3-Jan-12,Peter Donovan,,,,,
LJAC1,geometry,,,,,,,,,,,,,,,,,43.19837,-92.28228
LJAC1,LJAC1,*plot summary,"% carbon, 0-10 cm:",3.26,"% carbon, 10-25 cm:",1.4,"% carbon, 25-40 cm:",1.07,tons C/ha:,89.5,,,16-Sep-11,Peter Donovan,http://soilcarboncoalition.org/data/ljac/Sept16-2011 002.jpg,"Farmed about 60 years ago, mainly rest since. 3% NE slope. Topsoil (to 15-18 cm) medium color, mycorrhizal filaments apparent under ryegrass, yellowish subsoil, few worms, some rocks, fair aggregate structure.",small_yellow,,
LJAC1,LJAC1,map,,,,,,,,,,,16-Sep-11,Peter Donovan,http://soilcarboncoalition.org/data/ljac/LJ1map.jpg,,,,
LJAC1,LJAC1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,9,,,,,,,16-Sep-11,Peter Donovan,,35 cm in pit,,,
LJAC1,LJAC1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1,,,,,,,16-Sep-11,Peter Donovan,,"near surface, rootbound sod",,,
LJAC1,LJAC1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,0,,,,,,,16-Sep-11,Peter Donovan,,"near surface, rootbound sod, possibly hydrophobic",,,
LJAC1,LJAC1,photo,,,,,,,,,,,16-Sep-11,Peter Donovan,http://soilcarboncoalition.org/data/ljac/Sept16-2011 001.jpg,northwest along transect; power pole is lined up with base of oak tree.,,,
LJAC1,LJAC1,photo,,,,,,,,,,,16-Sep-11,Peter Donovan,http://soilcarboncoalition.org/data/ljac/Sept16-2011 002.jpg,southeast along transect,,,
LJAC1,LJAC1,photo,,,,,,,,,,,16-Sep-11,Peter Donovan,http://soilcarboncoalition.org/data/ljac/Sept16-2011 003.jpg,"hoop 1, 40'. Full cover, 1-2% moss.",,,
LJAC1,LJAC1,photo,,,,,,,,,,,16-Sep-11,Peter Donovan,http://soilcarboncoalition.org/data/ljac/Sept16-2011 004.jpg,"hoop 1, 40', step back looking NE",,,
LJAC1,LJAC1,photo,,,,,,,,,,,16-Sep-11,Peter Donovan,http://soilcarboncoalition.org/data/ljac/Sept16-2011 005.jpg,"hoop 2, 80'. Full cover, 1-2% moss.",,,
LJAC1,LJAC1,photo,,,,,,,,,,,16-Sep-11,Peter Donovan,http://soilcarboncoalition.org/data/ljac/Sept16-2011 006.jpg,"hoop 2, 80', step back looking NE",,,
LJAC1,LJAC1,plants,,,,,,,,,,,16-Sep-11,Peter Donovan,,"Canadian rye, goldenrod, gentian, QA lace, many forbs, grasses, sunflowers",,,
LJAC1,LJAC1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,3.26,%N=,0.24,C/N=,13.58333333,16-Sep-11,"Central Analytical Lab, Oregon State",,,,,
LJAC1,LJAC1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",192,cm3=,167.6,bulk density=,1.145584726,16-Sep-11,Peter Donovan,,,,,
LJAC1,LJAC1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.4,%N=,0.11,C/N=,12.72727273,16-Sep-11,"Central Analytical Lab, Oregon State",,,,,
LJAC1,LJAC1B1,density,top(cm)=,18,bottom(cm)=,22,"dry wt, g=",301,cm3=,212,bulk density=,1.419811321,16-Sep-11,Peter Donovan,,,,,
LJAC1,LJAC1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,1.07,%N=,0.09,C/N=,11.88888889,16-Sep-11,"Central Analytical Lab, Oregon State",,,,,
LJAC1,LJAC1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",201,cm3=,144.3,bulk density=,1.392931393,16-Sep-11,Peter Donovan,,,,,
LRSN1,geometry,,,,,,,,,,,,,,,,,43.40915,-73.20236
LRSN1,LRSN1,*plot summary,"% carbon, 0-10 cm:",3.58,"% carbon, 10-25 cm:",2.07,"% carbon, 25-40 cm:",1.08,tons C/ha:,73.9,,,1-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/lrsn/Aug2013 003.jpg,"Continuous corn until seeded to pasture in 1982. Sandy loam, rocky, friable, granular, abundant roots to 25cm, some worms. Pit sampled.",small_yellow,,
LRSN1,LRSN1,infiltration,minutes=,2,mm=,13,mm/min=,6.5,,,,,1-Aug-13,Peter Donovan,,On orchardgrass clump,,,
LRSN1,LRSN1,infiltration,minutes=,4,mm=,1,mm/min=,0.25,,,,,1-Aug-13,Peter Donovan,,,,,
LRSN1,LRSN1,map,,,,,,,,,,,1-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/lrsn/LRSN1map.jpg,,,,
LRSN1,LRSN1,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,7,,,,,,,1-Aug-13,Peter Donovan,,,,,
LRSN1,LRSN1,photo,% bare=,0,,,,,,,,,1-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/lrsn/Aug2013 007.jpg,"hoop 2, 35m. Orchardgrass, clover, dandelion. Seedlings abundant.",,,
LRSN1,LRSN1,photo,% bare=,0.5,,,,,,,,,1-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/lrsn/Aug2013 005.jpg,"hoop 1, 15m. Orchardgrass, clover. Lots of seedlings.",,,
LRSN1,LRSN1,photo,,,,,,,,,,,1-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/lrsn/Aug2013 003.jpg,east along transect,,,
LRSN1,LRSN1,photo,,,,,,,,,,,1-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/lrsn/Aug2013 004.jpg,west along transect,,,
LRSN1,LRSN1,photo,,,,,,,,,,,1-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/lrsn/Aug2013 006.jpg,"hoop 1, 15m, step back looking south",,,
LRSN1,LRSN1,photo,,,,,,,,,,,1-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/lrsn/Aug2013 008.jpg,"hoop 2, 35m, step back looking south",,,
